Depth	breadth\Structural Virality
0	1	0.0000
7	4	4.0980
0	1	0.0000
0	1	0.0000
3	4	2.1905
6	4	3.3485
0	1	0.0000
0	1	0.0000
4	5	3.3846
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
4	2	2.0667
0	1	0.0000
1	1	1.0000
2	2	1.6667
2	2	1.6667
3	1	1.6667
0	1	0.0000
3	1	1.6667
1	2	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
7	6	4.9827
0	1	0.0000
7	5	3.8431
1	1	1.0000
6	4	3.6000
5	2	3.0000
2	2	1.6667
0	1	0.0000
5	3	2.6111
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
10	3	4.9394
0	1	0.0000
29	5	12.5113
1	1	1.0000
10	4	5.8182
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	10	6.5470
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
3	2	1.8000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
6	2	3.0000
0	1	0.0000
5	3	3.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	2.0667
8	3	3.9810
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	3	2.0952
0	1	0.0000
10	6	4.8986
0	1	0.0000
1	1	1.0000
1	2	1.3333
5	3	3.6044
1	1	1.0000
3	2	1.8000
1	1	1.0000
4	2	2.1333
0	1	0.0000
0	1	0.0000
14	7	5.6571
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	3	3.1333
0	1	0.0000
8	2	3.5273
1	1	1.0000
12	3	4.7143
0	1	0.0000
0	1	0.0000
1	1	1.0000
10	8	6.0128
0	1	0.0000
25	7	11.9310
2	2	1.5000
0	1	0.0000
0	1	0.0000
5	2	2.7143
11	7	6.5051
0	1	0.0000
18	10	8.8056
2	1	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
12	2	5.5053
37	16	16.4292
0	1	0.0000
4	3	2.1905
0	1	0.0000
2	1	1.3333
0	1	0.0000
2	2	1.8000
0	1	0.0000
35	9	14.9312
11	11	7.9473
2	2	1.6667
6	3	2.9818
0	1	0.0000
0	1	0.0000
0	1	0.0000
16	7	8.0714
6	4	4.4167
1	1	1.0000
3	2	2.1333
5	4	2.5818
1	1	1.0000
1	1	1.0000
7	6	3.8971
1	1	1.0000
2	2	1.6667
1	1	1.0000
2	2	1.5000
12	4	5.7208
1	2	1.3333
3	3	2.3214
4	3	2.0952
2	2	1.6667
4	4	3.1273
3	2	2.1905
8	3	4.4412
4	4	2.8000
1	2	1.3333
2	2	1.6667
1	1	1.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	3	1.8667
4	3	2.7778
24	12	14.8041
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	2	2.0000
0	1	0.0000
1	1	1.0000
3	2	2.2857
15	6	6.9843
1	2	1.3333
5	2	2.3810
1	2	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
7	3	3.7436
0	1	0.0000
0	1	0.0000
5	2	2.7143
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
23	7	9.9228
0	1	0.0000
0	1	0.0000
5	3	2.9111
0	1	0.0000
2	4	2.3214
2	2	1.5000
4	3	2.6786
7	2	3.3636
3	1	1.6667
2	1	1.3333
0	1	0.0000
12	8	6.8394
0	1	0.0000
0	1	0.0000
18	9	8.4687
0	1	0.0000
1	1	1.0000
1	1	1.0000
8	3	3.6381
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	2	2.1333
0	1	0.0000
29	16	13.9986
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	3	2.8667
3	1	1.6667
1	1	1.0000
0	1	0.0000
3	5	3.0769
0	1	0.0000
6	3	3.1636
0	1	0.0000
56	21	22.0442
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
15	5	6.3933
0	1	0.0000
7	3	3.7363
2	1	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.6667
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	3	3.4359
0	1	0.0000
14	9	8.5429
3	2	2.0667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	4	5.1048
5	3	3.1636
1	1	1.0000
2	3	1.8000
0	1	0.0000
0	1	0.0000
18	6	9.1673
1	1	1.0000
1	2	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
25	11	13.5006
13	5	6.2186
13	3	5.0571
0	1	0.0000
1	1	1.0000
1	1	1.0000
12	5	6.8653
3	2	2.0667
2	3	2.1333
15	10	8.6227
1	1	1.0000
0	1	0.0000
9	4	4.4000
0	1	0.0000
6	5	4.0250
0	1	0.0000
2	2	1.6667
1	1	1.0000
7	3	3.7714
11	7	5.7410
2	1	1.3333
0	1	0.0000
16	6	9.0754
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	5	3.0909
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
3	2	2.1333
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	5	2.4242
9	5	5.6136
7	4	3.7083
28	11	13.3055
3	1	1.6667
2	3	1.8000
13	8	9.7707
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
28	10	11.0205
7	4	4.1515
6	6	3.8381
21	5	9.5260
1	1	1.0000
14	4	5.9034
0	1	0.0000
2	4	2.3214
0	1	0.0000
6	3	3.4872
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.5000
1	1	1.0000
0	1	0.0000
14	8	6.6981
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	4	2.4444
1	1	1.0000
11	4	5.3442
0	1	0.0000
1	1	1.0000
10	4	4.4381
15	6	7.3939
2	1	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
15	8	7.4810
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	5	4.9481
0	1	0.0000
2	1	1.3333
12	5	6.6477
0	1	0.0000
5	3	2.9455
4	3	2.5000
6	7	4.3000
0	1	0.0000
0	1	0.0000
4	4	2.1071
0	1	0.0000
12	5	6.2920
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
3	3	2.0952
0	1	0.0000
14	10	9.1035
3	4	2.4444
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	3	2.1905
2	1	1.3333
9	3	4.2667
13	4	6.0296
0	1	0.0000
1	2	1.3333
5	5	3.6190
0	1	0.0000
1	1	1.0000
0	1	0.0000
15	12	10.1778
3	2	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
9	2	4.9333
15	16	10.2623
1	1	1.0000
0	1	0.0000
1	1	1.0000
4	2	2.5357
4	2	2.1905
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	1.8000
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
11	7	5.1653
0	1	0.0000
2	1	1.3333
15	3	5.8333
6	3	3.1273
2	1	1.3333
1	1	1.0000
4	4	3.1667
2	1	1.3333
3	2	2.3333
0	1	0.0000
6	5	4.1046
1	1	1.0000
4	1	2.0000
1	1	1.0000
0	1	0.0000
10	4	4.4967
1	1	1.0000
0	1	0.0000
10	12	6.1259
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
16	8	8.7752
6	3	3.4394
2	4	1.8667
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
10	5	5.9735
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
33	28	20.6492
0	1	0.0000
1	1	1.0000
0	1	0.0000
11	3	5.3429
1	1	1.0000
1	1	1.0000
4	2	2.1333
0	1	0.0000
0	1	0.0000
6	4	4.5167
5	4	3.5303
0	1	0.0000
9	3	4.3088
14	4	6.7667
2	1	1.3333
0	1	0.0000
0	1	0.0000
5	4	3.3407
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
4	2	2.3214
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
4	2	2.1333
4	1	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
12	3	5.9138
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
3	1	1.6667
1	1	1.0000
0	1	0.0000
1	1	1.0000
2	2	1.5000
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
2	1	1.3333
1	1	1.0000
4	1	2.0000
0	1	0.0000
1	1	1.0000
11	4	5.6381
1	1	1.0000
1	1	1.0000
0	1	0.0000
9	3	4.2206
1	2	1.3333
3	2	2.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
4	3	2.7222
0	1	0.0000
5	3	2.3929
0	1	0.0000
1	1	1.0000
5	3	3.6000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
6	3	3.1061
4	3	3.0000
1	1	1.0000
1	1	1.0000
2	3	2.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	2	2.4762
11	4	6.3172
2	1	1.3333
2	1	1.3333
6	3	4.0571
0	1	0.0000
20	5	8.0941
3	2	1.9333
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	2	2.8889
6	6	4.8355
1	1	1.0000
2	2	1.8000
7	3	3.4909
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	3	2.8333
0	1	0.0000
5	4	3.1209
10	7	5.6637
1	1	1.0000
24	8	12.1295
4	2	2.4762
16	4	6.9640
2	1	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
6	2	2.8214
2	1	1.3333
4	2	2.2857
0	1	0.0000
2	1	1.3333
4	2	2.3810
0	1	0.0000
13	5	7.6937
2	1	1.3333
2	1	1.3333
6	2	3.0000
1	1	1.0000
5	1	2.3333
5	4	3.2051
0	1	0.0000
3	2	1.8000
17	9	9.0458
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	3	2.5556
9	4	4.4678
1	1	1.0000
0	1	0.0000
1	1	1.0000
3	3	2.3810
3	3	2.2857
3	1	1.6667
0	1	0.0000
2	3	1.8000
3	2	2.0000
1	3	1.5000
11	10	6.6560
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.1333
1	2	1.3333
4	1	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
9	9	5.5762
4	2	2.1333
1	1	1.0000
0	1	0.0000
3	3	1.8667
16	7	7.4487
0	1	0.0000
0	1	0.0000
1	2	1.3333
5	2	2.6667
3	2	2.0000
5	2	3.4000
17	10	9.6415
0	1	0.0000
0	1	0.0000
7	2	3.3333
1	2	1.3333
2	1	1.3333
0	1	0.0000
5	2	3.0000
1	1	1.0000
1	1	1.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
3	2	2.4762
2	2	1.6667
2	1	1.3333
4	3	2.6667
0	1	0.0000
4	2	2.5714
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	3	2.5556
1	1	1.0000
0	1	0.0000
25	8	10.2390
0	1	0.0000
1	1	1.0000
2	1	1.3333
5	3	4.0152
6	3	2.7222
17	6	9.1771
2	2	1.6667
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
2	3	1.8000
1	1	1.0000
13	5	5.6639
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
17	13	8.2842
1	1	1.0000
2	1	1.3333
1	1	1.0000
1	1	1.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
3	2	1.8000
1	2	1.3333
1	1	1.0000
4	3	2.8333
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	5	3.4872
5	2	3.0000
18	14	10.0990
0	1	0.0000
3	2	1.8000
0	1	0.0000
0	1	0.0000
3	2	2.0667
1	1	1.0000
6	3	3.6154
3	2	1.8000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
1	1	1.0000
0	1	0.0000
2	3	1.8000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
28	12	16.7754
11	3	4.3824
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	2	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
2	3	1.6000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	4	3.8000
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
6	8	4.4200
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
10	7	6.6188
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	3	2.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
8	2	3.5000
2	1	1.3333
0	1	0.0000
16	12	7.3928
0	1	0.0000
7	6	3.9827
0	1	0.0000
1	1	1.0000
15	14	11.6764
0	1	0.0000
6	3	3.3182
8	3	4.6476
2	1	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
11	4	4.8732
8	3	4.5425
2	1	1.3333
2	4	1.8667
10	3	4.8304
6	4	4.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	3	1.5000
5	2	2.6786
0	1	0.0000
15	3	6.4733
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	5	5.3545
0	1	0.0000
1	1	1.0000
3	1	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
21	11	12.4400
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
1	1	1.0000
20	11	11.3213
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
9	2	3.8788
11	7	6.2646
5	4	2.9455
0	1	0.0000
3	2	2.0000
0	1	0.0000
3	3	2.4762
2	1	1.3333
1	1	1.0000
0	1	0.0000
8	3	4.1167
2	1	1.3333
3	1	1.6667
0	1	0.0000
6	3	3.4182
6	3	3.3182
1	1	1.0000
1	1	1.0000
26	11	10.1144
4	1	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
3	3	2.6786
1	1	1.0000
2	1	1.3333
3	2	2.0667
1	1	1.0000
0	1	0.0000
7	3	3.0909
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
2	1	1.3333
1	1	1.0000
2	1	1.3333
21	8	9.7396
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
4	8	3.7706
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
6	3	2.8667
0	1	0.0000
27	16	13.7303
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
5	4	2.7636
0	1	0.0000
2	2	1.6667
0	1	0.0000
43	9	17.7518
2	2	1.5000
1	1	1.0000
14	9	8.6874
7	7	6.1083
7	3	3.5385
1	1	1.0000
6	2	2.8889
0	1	0.0000
3	4	2.1071
0	1	0.0000
4	3	3.3333
0	1	0.0000
4	3	2.4286
1	1	1.0000
2	2	1.6667
19	7	7.9579
1	2	1.3333
0	1	0.0000
2	1	1.3333
3	2	2.0667
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
12	4	5.1508
1	1	1.0000
0	1	0.0000
7	5	4.4855
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	2	2.6786
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
15	8	9.0480
0	1	0.0000
2	1	1.3333
5	2	2.5000
2	1	1.3333
1	2	1.3333
0	1	0.0000
0	1	0.0000
2	2	1.8000
3	3	2.0952
0	1	0.0000
15	5	5.7892
1	1	1.0000
0	1	0.0000
14	15	8.4315
39	12	20.7765
1	2	1.3333
0	1	0.0000
0	1	0.0000
5	1	2.3333
10	5	5.4552
2	1	1.3333
3	2	1.8000
0	1	0.0000
12	4	5.1143
2	2	2.0000
2	3	1.8000
0	1	0.0000
4	1	2.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
3	1	1.6667
2	3	1.8000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	2	2.3810
0	1	0.0000
15	6	9.3032
0	1	0.0000
5	4	2.6909
0	1	0.0000
3	1	1.6667
1	1	1.0000
0	1	0.0000
6	2	2.7222
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
22	9	10.0155
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0000
0	1	0.0000
0	1	0.0000
4	3	3.4182
2	2	1.6667
3	2	1.8000
1	1	1.0000
1	1	1.0000
3	2	1.8000
0	1	0.0000
1	1	1.0000
0	1	0.0000
9	5	6.0847
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	3	3.4697
2	1	1.3333
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.1333
2	1	1.3333
0	1	0.0000
0	1	0.0000
10	2	4.2088
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
6	3	2.9394
2	1	1.3333
13	7	6.6575
3	2	2.0000
7	6	4.9638
3	1	1.6667
0	1	0.0000
21	23	16.5307
0	1	0.0000
2	3	1.8667
1	1	1.0000
0	1	0.0000
0	1	0.0000
7	3	3.6593
0	1	0.0000
0	1	0.0000
9	3	3.7363
3	2	2.0000
0	1	0.0000
3	2	2.4762
4	1	2.0000
2	1	1.3333
9	3	3.7583
1	1	1.0000
3	3	2.5714
1	2	1.3333
20	6	10.7773
0	1	0.0000
1	1	1.0000
6	2	2.6786
7	4	4.2530
3	5	2.2778
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	2	2.6667
0	1	0.0000
17	14	8.8129
0	1	0.0000
2	3	1.8000
4	2	2.3810
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	3	2.6111
0	1	0.0000
4	1	2.0000
2	1	1.3333
0	1	0.0000
15	5	7.7466
0	1	0.0000
5	3	2.8222
0	1	0.0000
2	1	1.3333
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
2	3	1.8000
1	1	1.0000
6	6	3.4706
2	1	1.3333
0	1	0.0000
0	1	0.0000
4	3	2.6667
1	1	1.0000
3	3	2.5714
23	8	11.5763
8	4	4.3072
0	1	0.0000
21	9	8.8807
0	1	0.0000
1	1	1.0000
6	3	3.1273
1	1	1.0000
13	5	6.5000
0	1	0.0000
0	1	0.0000
3	1	1.6667
5	2	2.3810
6	6	4.0400
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
5	6	3.5817
2	2	1.6667
2	1	1.3333
7	8	4.7783
0	1	0.0000
0	1	0.0000
0	1	0.0000
15	3	7.6809
2	2	1.6667
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	4	3.6381
3	1	1.6667
8	8	5.1196
1	1	1.0000
4	1	2.0000
2	2	1.6667
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
5	2	2.3810
3	2	2.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.8889
3	1	1.6667
0	1	0.0000
0	1	0.0000
14	8	8.5556
0	1	0.0000
1	1	1.0000
1	1	1.0000
5	4	3.2564
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	3	4.6500
0	1	0.0000
7	4	3.8596
2	1	1.3333
0	1	0.0000
0	1	0.0000
2	1	1.3333
10	7	6.2341
2	3	1.6000
0	1	0.0000
0	1	0.0000
4	4	3.0303
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
4	4	2.1071
0	1	0.0000
5	2	2.5714
0	1	0.0000
2	2	1.5000
2	1	1.3333
4	2	2.3810
28	22	14.0288
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	9	7.5324
2	2	1.5000
1	1	1.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
9	4	4.5692
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
5	2	2.4762
1	1	1.0000
0	1	0.0000
1	1	1.0000
8	1	3.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	4	3.2821
3	3	2.6786
4	4	2.7121
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
7	4	4.6797
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	2	2.1905
4	4	3.2121
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
3	1	1.6667
2	2	1.5000
18	12	11.4921
0	1	0.0000
0	1	0.0000
4	3	2.5000
2	2	1.6667
2	4	2.3889
23	6	10.7142
1	1	1.0000
0	1	0.0000
6	3	2.8667
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
10	4	5.2011
1	1	1.0000
3	1	1.6667
7	3	3.4697
0	1	0.0000
0	1	0.0000
32	8	14.8709
1	1	1.0000
1	1	1.0000
1	1	1.0000
4	2	2.3333
3	3	2.6786
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
7	3	3.3846
22	8	10.0577
7	4	3.7692
0	1	0.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	5	3.9020
7	4	3.9780
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
12	4	5.9554
0	1	0.0000
0	1	0.0000
6	2	2.6786
1	1	1.0000
0	1	0.0000
27	19	15.0422
5	4	3.5128
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
7	5	4.3368
1	1	1.0000
0	1	0.0000
0	1	0.0000
8	6	5.6601
2	1	1.3333
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	2	2.0667
0	1	0.0000
7	5	4.1948
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
10	4	4.7609
5	2	2.7143
0	1	0.0000
6	2	3.2222
2	1	1.3333
3	2	1.8000
3	2	2.0000
0	1	0.0000
0	1	0.0000
7	6	5.6043
2	1	1.3333
0	1	0.0000
4	2	2.1333
4	1	2.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
17	5	7.5676
1	2	1.3333
0	1	0.0000
6	2	3.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	2	2.7222
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
2	1	1.3333
8	5	4.0211
0	1	0.0000
1	1	1.0000
3	2	2.0000
2	1	1.3333
2	1	1.3333
2	3	1.8667
0	1	0.0000
22	13	11.2262
0	1	0.0000
5	3	3.8182
7	4	4.1471
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
16	5	9.5187
0	1	0.0000
3	4	2.1905
7	6	4.5931
3	1	1.6667
1	1	1.0000
0	1	0.0000
32	10	14.0394
0	1	0.0000
3	1	1.6667
0	1	0.0000
4	2	2.2857
0	1	0.0000
1	1	1.0000
1	1	1.0000
13	5	6.4403
1	1	1.0000
0	1	0.0000
26	12	12.7583
0	1	0.0000
4	2	2.1333
1	1	1.0000
0	1	0.0000
4	2	2.8333
2	2	2.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	3	1.5000
18	4	7.9092
3	4	2.6111
0	1	0.0000
0	1	0.0000
4	2	2.6667
6	4	3.7033
1	2	1.3333
2	2	1.8000
0	1	0.0000
0	1	0.0000
8	4	4.2810
4	2	2.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
1	1	1.0000
3	2	2.0667
3	1	1.6667
9	4	4.6494
5	2	3.0000
0	1	0.0000
2	4	2.0357
7	3	3.0667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
3	2	1.8000
0	1	0.0000
8	5	4.0779
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	2.3333
3	2	1.9333
1	1	1.0000
14	3	6.1984
2	2	1.6667
1	1	1.0000
16	11	10.2834
10	10	6.7374
0	1	0.0000
5	5	3.0909
3	3	2.1905
0	1	0.0000
2	1	1.3333
7	5	3.9150
2	1	1.3333
