Depth	breadth\Structural Virality
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
6	2	3.0444
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
7	6	6.0342
1	1	1.0000
1	1	1.0000
4	3	2.6667
0	1	0.0000
2	1	1.3333
5	2	3.1333
2	1	1.3333
0	1	0.0000
21	6	8.8959
0	1	0.0000
0	1	0.0000
3	2	2.0667
0	1	0.0000
0	1	0.0000
4	1	2.0000
1	1	1.0000
3	2	1.8000
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	5	4.3083
2	2	2.0000
5	3	3.0667
5	4	3.0220
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
4	2	2.1905
4	1	2.0000
0	1	0.0000
1	3	1.5000
0	1	0.0000
0	1	0.0000
9	3	4.7059
1	1	1.0000
5	3	2.8364
0	1	0.0000
0	1	0.0000
11	3	4.5524
6	2	3.1333
0	1	0.0000
6	5	4.1775
1	2	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
8	3	4.1833
4	4	3.4182
5	2	2.7143
0	1	0.0000
5	3	3.0556
0	1	0.0000
3	1	1.6667
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	4	2.9487
2	1	1.3333
0	1	0.0000
8	3	4.1471
3	1	1.6667
0	1	0.0000
2	2	1.6667
4	2	2.1333
1	1	1.0000
1	1	1.0000
8	2	3.9810
11	8	6.8457
1	1	1.0000
5	2	2.5000
0	1	0.0000
1	1	1.0000
6	3	3.3750
1	1	1.0000
3	2	1.8000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.1333
3	3	2.5000
1	2	1.3333
1	1	1.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
20	5	8.4643
0	1	0.0000
0	1	0.0000
0	1	0.0000
13	9	6.4756
0	1	0.0000
2	3	2.1333
1	1	1.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
10	4	5.1533
0	1	0.0000
10	6	5.8144
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	2	2.1333
1	1	1.0000
0	1	0.0000
1	2	1.3333
4	4	3.5604
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	2	2.7222
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
5	2	2.3810
5	2	2.9556
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
4	2	2.3214
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	2	2.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
10	7	5.5505
1	1	1.0000
1	1	1.0000
2	3	1.6000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	3	2.4286
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
13	5	7.1455
0	1	0.0000
4	2	2.3810
21	11	10.9185
2	2	1.5000
5	5	4.4684
0	1	0.0000
3	5	2.5556
2	1	1.3333
0	1	0.0000
4	2	2.0667
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
7	2	3.0444
10	2	4.0220
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	2	1.6667
1	1	1.0000
7	2	3.5641
0	1	0.0000
0	1	0.0000
3	3	2.0952
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
1	2	1.3333
0	1	0.0000
0	1	0.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	2	2.7778
3	2	1.8000
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	3	2.4762
7	4	3.1667
0	1	0.0000
0	1	0.0000
11	4	4.7143
0	1	0.0000
0	1	0.0000
1	2	1.3333
3	1	1.6667
0	1	0.0000
7	6	4.6369
0	1	0.0000
12	9	5.7146
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	1	2.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
10	2	4.3077
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
1	1	1.0000
4	3	2.4444
26	9	14.7161
1	1	1.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	3	3.5641
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
4	1	2.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
5	3	3.3333
4	2	2.1333
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
3	2	2.0667
1	1	1.0000
3	2	2.3333
0	1	0.0000
1	1	1.0000
5	2	2.6429
4	1	2.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
3	4	2.9455
0	1	0.0000
7	3	3.5273
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
7	3	3.7727
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	1	1.3333
5	3	3.5641
0	1	0.0000
3	4	2.7333
1	1	1.0000
2	3	2.0667
1	1	1.0000
0	1	0.0000
2	1	1.3333
2	2	1.6667
1	1	1.0000
2	2	1.6667
0	1	0.0000
3	3	2.7222
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
10	2	4.2051
0	1	0.0000
3	3	2.0000
2	1	1.3333
10	6	6.9346
3	1	1.6667
2	1	1.3333
1	1	1.0000
1	1	1.0000
5	4	3.7033
11	6	6.7244
1	1	1.0000
3	4	2.1905
0	1	0.0000
12	3	5.2065
5	2	2.7143
1	1	1.0000
1	1	1.0000
2	2	1.5000
0	1	0.0000
3	5	2.5778
1	1	1.0000
0	1	0.0000
5	2	2.8333
2	2	1.6667
2	2	1.5000
0	1	0.0000
14	8	8.0442
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
5	2	2.8333
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
3	2	2.1333
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
3	2	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
10	4	4.7251
0	1	0.0000
2	5	2.4222
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	1	2.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
13	4	5.1746
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
8	6	4.7510
0	1	0.0000
0	1	0.0000
4	2	2.3810
0	1	0.0000
5	2	3.1556
1	1	1.0000
1	1	1.0000
1	1	1.0000
8	4	4.5850
0	1	0.0000
0	1	0.0000
9	13	8.0547
10	2	4.0909
2	2	1.8000
0	1	0.0000
1	2	1.3333
1	1	1.0000
6	3	3.0909
0	1	0.0000
0	1	0.0000
5	5	3.2083
0	1	0.0000
14	9	8.6345
0	1	0.0000
1	1	1.0000
4	2	2.3333
4	3	2.6111
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	3	2.6111
6	2	2.6786
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
26	8	14.8889
4	4	3.8095
0	1	0.0000
5	3	2.3929
7	7	5.1331
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
8	5	5.2641
0	1	0.0000
9	8	6.6388
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
6	4	3.9118
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	1.8000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	3	3.6571
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	1	1.3333
3	3	2.2500
8	3	4.0417
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
6	2	2.8333
3	1	1.6667
0	1	0.0000
4	3	3.4000
0	1	0.0000
14	3	6.9516
2	2	1.6667
0	1	0.0000
2	1	1.3333
13	6	6.3810
1	1	1.0000
0	1	0.0000
0	1	0.0000
7	3	3.2121
0	1	0.0000
2	1	1.3333
3	1	1.6667
1	1	1.0000
1	2	1.3333
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	1	2.0000
6	3	3.1515
3	1	1.6667
3	2	1.8000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
3	3	2.5000
3	2	2.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
2	3	1.8000
0	1	0.0000
7	2	3.3818
8	3	3.7692
2	2	1.5000
1	1	1.0000
8	6	4.7200
0	1	0.0000
3	1	1.6667
4	2	2.3333
0	1	0.0000
3	1	1.6667
0	1	0.0000
1	1	1.0000
3	3	2.1333
0	1	0.0000
8	3	4.4250
0	1	0.0000
1	2	1.3333
6	4	3.0303
3	3	2.2143
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
3	2	1.8000
3	2	1.8000
6	7	3.7056
1	1	1.0000
5	2	2.7143
8	7	4.0400
0	1	0.0000
5	2	2.3810
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	2	2.9111
3	3	2.4762
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
6	4	4.4795
0	1	0.0000
0	1	0.0000
4	2	2.7143
0	1	0.0000
7	5	3.9477
0	1	0.0000
0	1	0.0000
2	1	1.3333
13	7	7.3599
2	2	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	3	1.6000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.8727
0	1	0.0000
3	1	1.6667
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	2	1.3333
8	4	4.4675
7	5	4.7403
0	1	0.0000
1	1	1.0000
4	1	2.0000
0	1	0.0000
1	2	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
3	3	2.4762
0	1	0.0000
0	1	0.0000
3	2	2.0667
1	1	1.0000
0	1	0.0000
7	3	4.3750
0	1	0.0000
2	2	2.0000
15	3	7.3911
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	3	3.3516
0	1	0.0000
5	5	3.5583
5	1	2.3333
0	1	0.0000
3	2	2.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0667
1	1	1.0000
0	1	0.0000
4	3	2.9455
0	1	0.0000
6	4	2.9242
7	3	3.2727
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
1	1	1.0000
7	2	3.0444
4	2	2.4762
1	1	1.0000
3	3	2.1905
0	1	0.0000
0	1	0.0000
3	1	1.6667
7	6	4.4743
2	2	1.8000
6	5	3.2564
0	1	0.0000
9	3	3.9917
0	1	0.0000
1	2	1.3333
0	1	0.0000
4	3	2.1905
1	1	1.0000
11	5	6.0462
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
4	2	2.1333
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
5	3	3.0556
3	1	1.6667
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
4	3	3.1778
2	2	1.6667
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
3	3	2.0952
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	2	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	2	1.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	1	1.3333
10	4	5.2369
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
7	2	3.3333
3	1	1.6667
1	1	1.0000
3	2	2.4762
0	1	0.0000
3	2	2.0667
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
7	3	3.8667
1	1	1.0000
1	1	1.0000
2	3	1.8000
5	2	3.0000
0	1	0.0000
3	4	2.3333
2	1	1.3333
2	1	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
2	2	1.6667
1	2	1.3333
2	2	1.6667
6	2	2.8333
3	3	2.8214
2	2	1.5000
4	1	2.0000
0	1	0.0000
7	4	3.5833
1	1	1.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
3	2	1.8000
0	1	0.0000
2	3	2.1333
0	1	0.0000
4	2	2.1905
0	1	0.0000
0	1	0.0000
1	2	1.3333
4	1	2.0000
0	1	0.0000
3	1	1.6667
3	1	1.6667
7	3	4.0381
2	2	1.6667
0	1	0.0000
1	1	1.0000
4	2	2.0667
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	2	3.1556
2	1	1.3333
4	2	3.0000
4	2	2.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
11	6	6.2546
0	1	0.0000
7	4	3.9532
0	1	0.0000
0	1	0.0000
1	2	1.3333
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	1	1.3333
2	1	1.3333
1	1	1.0000
7	2	3.3455
0	1	0.0000
8	4	4.9091
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	3.0556
0	1	0.0000
2	1	1.3333
4	3	2.6667
3	2	1.8000
1	1	1.0000
3	3	2.4889
13	6	6.1317
0	1	0.0000
4	2	2.0667
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	1.8000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
13	5	7.4222
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
4	6	3.6250
3	2	1.8000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	2	2.0667
2	2	1.6667
0	1	0.0000
1	1	1.0000
1	2	1.3333
5	2	2.7143
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	1	2.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
5	3	2.9455
4	2	2.1333
5	3	3.6190
6	3	3.0909
1	1	1.0000
4	3	3.0556
2	2	1.6667
0	1	0.0000
7	3	3.3091
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
6	3	3.2879
2	2	1.8000
3	3	2.3810
2	1	1.3333
3	1	1.6667
2	2	1.6667
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	1	1.6667
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
3	2	2.0667
4	4	2.6444
16	5	7.9024
0	1	0.0000
1	1	1.0000
4	2	2.1333
1	2	1.3333
0	1	0.0000
8	3	4.1765
0	1	0.0000
3	2	2.0000
1	1	1.0000
1	3	1.5000
0	1	0.0000
12	4	5.6207
9	4	3.9833
0	1	0.0000
0	1	0.0000
3	3	2.8214
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
3	1	1.6667
1	2	1.3333
0	1	0.0000
5	5	4.1961
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	2.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
7	4	3.2308
3	2	2.0667
1	4	1.6000
5	2	3.5111
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
5	1	2.3333
4	2	2.1333
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.6667
1	1	1.0000
2	1	1.3333
2	3	2.0667
0	1	0.0000
3	1	1.6667
3	2	1.9333
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
6	5	3.5619
2	1	1.3333
1	1	1.0000
0	1	0.0000
3	3	2.2857
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
1	1	1.0000
4	3	2.6667
11	4	7.1591
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
3	2	2.4762
2	3	1.8000
1	1	1.0000
3	2	1.8000
5	1	2.3333
0	1	0.0000
3	2	1.8000
0	1	0.0000
3	2	2.0000
0	1	0.0000
5	4	4.0167
2	3	1.8000
5	6	3.7333
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
11	7	5.1970
0	1	0.0000
2	1	1.3333
3	1	1.6667
1	2	1.3333
19	3	7.4848
0	1	0.0000
6	3	3.3956
1	1	1.0000
0	1	0.0000
4	1	2.0000
1	1	1.0000
3	4	2.4444
9	1	3.6667
0	1	0.0000
0	1	0.0000
2	2	1.6667
8	4	4.2308
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
9	3	4.4412
1	1	1.0000
4	2	2.5357
3	2	2.0000
2	2	2.0000
0	1	0.0000
0	1	0.0000
3	2	2.2857
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
13	4	5.1054
2	1	1.3333
5	2	2.5357
0	1	0.0000
3	2	1.8000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
10	4	4.8667
5	6	4.4053
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	4	3.3333
0	1	0.0000
0	1	0.0000
3	2	2.0000
0	1	0.0000
1	1	1.0000
14	4	6.0387
0	1	0.0000
7	4	2.9545
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	3	2.0667
1	3	1.5000
2	2	1.6667
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	2	3.3455
0	1	0.0000
3	3	2.0952
0	1	0.0000
2	2	1.5000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
5	3	2.7778
8	2	3.5273
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
5	1	2.3333
1	1	1.0000
1	1	1.0000
2	2	1.5000
2	1	1.3333
3	2	1.8000
3	2	2.0667
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	2	2.0000
4	2	2.3810
1	1	1.0000
0	1	0.0000
7	5	4.0857
5	2	2.5357
0	1	0.0000
9	5	4.4980
0	1	0.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
2	1	1.3333
2	1	1.3333
6	2	2.8889
0	1	0.0000
0	1	0.0000
3	2	2.0667
1	2	1.3333
7	3	3.4835
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
7	5	4.7236
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
6	3	3.2000
1	1	1.0000
0	1	0.0000
5	2	2.4762
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
8	8	5.4321
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	5	2.6667
10	6	5.7011
0	1	0.0000
1	1	1.0000
1	2	1.3333
1	1	1.0000
0	1	0.0000
3	2	2.6667
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	2	1.8000
0	1	0.0000
6	7	4.1976
0	1	0.0000
10	4	4.8667
0	1	0.0000
0	1	0.0000
4	2	2.0667
0	1	0.0000
1	2	1.3333
2	1	1.3333
14	3	6.2985
1	1	1.0000
1	1	1.0000
4	2	2.6667
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	2	2.5714
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	3	3.9890
0	1	0.0000
0	1	0.0000
3	3	2.0952
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
1	1	1.0000
6	3	2.8727
0	1	0.0000
5	3	3.3556
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.8000
0	1	0.0000
1	1	1.0000
11	3	4.7619
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	3	3.0667
1	1	1.0000
6	4	4.0571
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	3	3.4872
2	2	1.5000
5	3	2.6111
0	1	0.0000
0	1	0.0000
8	4	5.0092
1	1	1.0000
1	1	1.0000
5	3	2.6111
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	1	1.0000
3	2	2.0000
0	1	0.0000
15	6	8.8020
0	1	0.0000
0	1	0.0000
11	3	4.7059
0	1	0.0000
0	1	0.0000
7	4	4.4052
11	5	5.4800
0	1	0.0000
0	1	0.0000
6	3	3.2727
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
4	2	2.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	3	1.5000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	2	1.9333
5	1	2.3333
3	2	2.2857
0	1	0.0000
1	1	1.0000
3	1	1.6667
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	2.4762
2	1	1.3333
0	1	0.0000
2	2	1.8000
2	1	1.3333
0	1	0.0000
0	1	0.0000
6	2	2.7143
1	1	1.0000
2	1	1.3333
8	7	5.1477
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	3	2.5000
0	1	0.0000
10	4	5.1812
0	1	0.0000
1	1	1.0000
4	3	3.0556
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
3	2	1.8000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	4	2.9455
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
7	4	3.4091
2	1	1.3333
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	4	2.7778
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
0	1	0.0000
0	1	0.0000
2	2	2.0000
6	3	3.6484
8	6	5.8069
3	1	1.6667
9	3	4.9333
1	2	1.3333
1	1	1.0000
2	2	1.5000
10	7	5.3046
2	2	2.0000
0	1	0.0000
24	6	9.7246
1	2	1.3333
1	1	1.0000
0	1	0.0000
3	4	2.5556
10	5	4.3557
0	1	0.0000
2	2	1.5000
0	1	0.0000
0	1	0.0000
4	4	3.4091
1	1	1.0000
11	4	5.7892
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	6	4.8424
0	1	0.0000
0	1	0.0000
2	1	1.3333
5	3	3.2444
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
5	3	3.3030
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
11	7	6.6424
1	1	1.0000
4	4	3.2000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.6111
5	2	2.3810
1	1	1.0000
0	1	0.0000
2	2	1.5000
0	1	0.0000
0	1	0.0000
5	3	2.6111
6	2	3.0222
0	1	0.0000
3	2	2.0000
1	2	1.3333
